index;fecha_hora;consumo_kWh;excedentes_kWh;reactiva_kVArh;capacitiva_kVArh;hora;fecha;tipo_dia;consumo_neto_kWh;vertido_neto_kWh;periodo
7561;2025-11-12 01:00:00;0.164;;;;1;2025-11-12;L-V;0.164;0.0;P3
7562;2025-11-12 02:00:00;0.139;;;;2;2025-11-12;L-V;0.139;0.0;P3
7563;2025-11-12 03:00:00;0.146;;;;3;2025-11-12;L-V;0.146;0.0;P3
7564;2025-11-12 04:00:00;0.142;;;;4;2025-11-12;L-V;0.142;0.0;P3
7565;2025-11-12 05:00:00;0.126;;;;5;2025-11-12;L-V;0.126;0.0;P3
7566;2025-11-12 06:00:00;0.122;;;;6;2025-11-12;L-V;0.122;0.0;P3
7567;2025-11-12 07:00:00;0.232;;;;7;2025-11-12;L-V;0.232;0.0;P3
7568;2025-11-12 08:00:00;0.306;;;;8;2025-11-12;L-V;0.306;0.0;P2
7569;2025-11-12 09:00:00;0.369;;;;9;2025-11-12;L-V;0.369;0.0;P2
7570;2025-11-12 10:00:00;0.592;;;;10;2025-11-12;L-V;0.592;0.0;P1
7571;2025-11-12 11:00:00;0.474;;;;11;2025-11-12;L-V;0.474;0.0;P1
7572;2025-11-12 12:00:00;0.491;;;;12;2025-11-12;L-V;0.491;0.0;P1
7573;2025-11-12 13:00:00;0.604;;;;13;2025-11-12;L-V;0.604;0.0;P1
7574;2025-11-12 14:00:00;1.258;;;;14;2025-11-12;L-V;1.258;0.0;P2
7575;2025-11-12 15:00:00;0.477;;;;15;2025-11-12;L-V;0.477;0.0;P2
7576;2025-11-12 16:00:00;0.167;;;;16;2025-11-12;L-V;0.167;0.0;P2
7577;2025-11-12 17:00:00;0.265;;;;17;2025-11-12;L-V;0.265;0.0;P2
7578;2025-11-12 18:00:00;0.297;;;;18;2025-11-12;L-V;0.297;0.0;P1
7579;2025-11-12 19:00:00;0.391;;;;19;2025-11-12;L-V;0.391;0.0;P1
7580;2025-11-12 20:00:00;0.962;;;;20;2025-11-12;L-V;0.962;0.0;P1
7581;2025-11-12 21:00:00;0.89;;;;21;2025-11-12;L-V;0.89;0.0;P1
7582;2025-11-12 22:00:00;0.63;;;;22;2025-11-12;L-V;0.63;0.0;P2
7583;2025-11-12 23:00:00;0.54;;;;23;2025-11-12;L-V;0.54;0.0;P2
7584;2025-11-13 00:00:00;0.239;;;;0;2025-11-13;L-V;0.239;0.0;P3
7585;2025-11-13 01:00:00;0.169;;;;1;2025-11-13;L-V;0.169;0.0;P3
7586;2025-11-13 02:00:00;0.169;;;;2;2025-11-13;L-V;0.169;0.0;P3
7587;2025-11-13 03:00:00;0.179;;;;3;2025-11-13;L-V;0.179;0.0;P3
7588;2025-11-13 04:00:00;0.137;;;;4;2025-11-13;L-V;0.137;0.0;P3
7589;2025-11-13 05:00:00;0.149;;;;5;2025-11-13;L-V;0.149;0.0;P3
7590;2025-11-13 06:00:00;0.231;;;;6;2025-11-13;L-V;0.231;0.0;P3
7591;2025-11-13 07:00:00;0.203;;;;7;2025-11-13;L-V;0.203;0.0;P3
7592;2025-11-13 08:00:00;0.129;;;;8;2025-11-13;L-V;0.129;0.0;P2
7593;2025-11-13 09:00:00;0.124;;;;9;2025-11-13;L-V;0.124;0.0;P2
7594;2025-11-13 10:00:00;0.128;;;;10;2025-11-13;L-V;0.128;0.0;P1
7595;2025-11-13 11:00:00;0.135;;;;11;2025-11-13;L-V;0.135;0.0;P1
7596;2025-11-13 12:00:00;0.131;;;;12;2025-11-13;L-V;0.131;0.0;P1
7597;2025-11-13 13:00:00;0.166;;;;13;2025-11-13;L-V;0.166;0.0;P1
7598;2025-11-13 14:00:00;0.255;;;;14;2025-11-13;L-V;0.255;0.0;P2
7599;2025-11-13 15:00:00;1.073;;;;15;2025-11-13;L-V;1.073;0.0;P2
7600;2025-11-13 16:00:00;0.679;;;;16;2025-11-13;L-V;0.679;0.0;P2
7601;2025-11-13 17:00:00;0.156;;;;17;2025-11-13;L-V;0.156;0.0;P2
7602;2025-11-13 18:00:00;0.286;;;;18;2025-11-13;L-V;0.286;0.0;P1
7603;2025-11-13 19:00:00;0.491;;;;19;2025-11-13;L-V;0.491;0.0;P1
7604;2025-11-13 20:00:00;0.608;;;;20;2025-11-13;L-V;0.608;0.0;P1
7605;2025-11-13 21:00:00;0.847;;;;21;2025-11-13;L-V;0.847;0.0;P1
7606;2025-11-13 22:00:00;0.741;;;;22;2025-11-13;L-V;0.741;0.0;P2
7607;2025-11-13 23:00:00;0.649;;;;23;2025-11-13;L-V;0.649;0.0;P2
7608;2025-11-14 00:00:00;0.596;;;;0;2025-11-14;L-V;0.596;0.0;P3
7609;2025-11-14 01:00:00;0.229;;;;1;2025-11-14;L-V;0.229;0.0;P3
7610;2025-11-14 02:00:00;0.146;;;;2;2025-11-14;L-V;0.146;0.0;P3
7611;2025-11-14 03:00:00;0.146;;;;3;2025-11-14;L-V;0.146;0.0;P3
7612;2025-11-14 04:00:00;0.14;;;;4;2025-11-14;L-V;0.14;0.0;P3
7613;2025-11-14 05:00:00;0.13;;;;5;2025-11-14;L-V;0.13;0.0;P3
7614;2025-11-14 06:00:00;0.234;;;;6;2025-11-14;L-V;0.234;0.0;P3
7615;2025-11-14 07:00:00;0.172;;;;7;2025-11-14;L-V;0.172;0.0;P3
7616;2025-11-14 08:00:00;0.374;;;;8;2025-11-14;L-V;0.374;0.0;P2
7617;2025-11-14 09:00:00;0.321;;;;9;2025-11-14;L-V;0.321;0.0;P2
7618;2025-11-14 10:00:00;0.838;;;;10;2025-11-14;L-V;0.838;0.0;P1
7619;2025-11-14 11:00:00;1.231;;;;11;2025-11-14;L-V;1.231;0.0;P1
7620;2025-11-14 12:00:00;0.402;;;;12;2025-11-14;L-V;0.402;0.0;P1
7621;2025-11-14 13:00:00;0.375;;;;13;2025-11-14;L-V;0.375;0.0;P1
7622;2025-11-14 14:00:00;0.363;;;;14;2025-11-14;L-V;0.363;0.0;P2
7623;2025-11-14 15:00:00;0.335;;;;15;2025-11-14;L-V;0.335;0.0;P2
7624;2025-11-14 16:00:00;0.289;;;;16;2025-11-14;L-V;0.289;0.0;P2
7625;2025-11-14 17:00:00;0.168;;;;17;2025-11-14;L-V;0.168;0.0;P2
7626;2025-11-14 18:00:00;0.198;;;;18;2025-11-14;L-V;0.198;0.0;P1
7627;2025-11-14 19:00:00;0.31;;;;19;2025-11-14;L-V;0.31;0.0;P1
7628;2025-11-14 20:00:00;0.467;;;;20;2025-11-14;L-V;0.467;0.0;P1
7629;2025-11-14 21:00:00;0.73;;;;21;2025-11-14;L-V;0.73;0.0;P1
7630;2025-11-14 22:00:00;0.619;;;;22;2025-11-14;L-V;0.619;0.0;P2
7631;2025-11-14 23:00:00;0.501;;;;23;2025-11-14;L-V;0.501;0.0;P2
7632;2025-11-15 00:00:00;0.405;;;;0;2025-11-15;FS;0.405;0.0;P3
7633;2025-11-15 01:00:00;0.432;;;;1;2025-11-15;FS;0.432;0.0;P3
7634;2025-11-15 02:00:00;0.175;;;;2;2025-11-15;FS;0.175;0.0;P3
7635;2025-11-15 03:00:00;0.128;;;;3;2025-11-15;FS;0.128;0.0;P3
7636;2025-11-15 04:00:00;0.145;;;;4;2025-11-15;FS;0.145;0.0;P3
7637;2025-11-15 05:00:00;0.143;;;;5;2025-11-15;FS;0.143;0.0;P3
7638;2025-11-15 06:00:00;0.128;;;;6;2025-11-15;FS;0.128;0.0;P3
7639;2025-11-15 07:00:00;0.135;;;;7;2025-11-15;FS;0.135;0.0;P3
7640;2025-11-15 08:00:00;0.275;;;;8;2025-11-15;FS;0.275;0.0;P3
7641;2025-11-15 09:00:00;0.171;;;;9;2025-11-15;FS;0.171;0.0;P3
7642;2025-11-15 10:00:00;0.219;;;;10;2025-11-15;FS;0.219;0.0;P3
7643;2025-11-15 11:00:00;0.26;;;;11;2025-11-15;FS;0.26;0.0;P3
7644;2025-11-15 12:00:00;0.234;;;;12;2025-11-15;FS;0.234;0.0;P3
7645;2025-11-15 13:00:00;0.391;;;;13;2025-11-15;FS;0.391;0.0;P3
7646;2025-11-15 14:00:00;0.743;;;;14;2025-11-15;FS;0.743;0.0;P3
7647;2025-11-15 15:00:00;0.232;;;;15;2025-11-15;FS;0.232;0.0;P3
7648;2025-11-15 16:00:00;0.171;;;;16;2025-11-15;FS;0.171;0.0;P3
7649;2025-11-15 17:00:00;0.394;;;;17;2025-11-15;FS;0.394;0.0;P3
7650;2025-11-15 18:00:00;0.692;;;;18;2025-11-15;FS;0.692;0.0;P3
7651;2025-11-15 19:00:00;0.848;;;;19;2025-11-15;FS;0.848;0.0;P3
7652;2025-11-15 20:00:00;0.394;;;;20;2025-11-15;FS;0.394;0.0;P3
7653;2025-11-15 21:00:00;0.41;;;;21;2025-11-15;FS;0.41;0.0;P3
7654;2025-11-15 22:00:00;0.439;;;;22;2025-11-15;FS;0.439;0.0;P3
7655;2025-11-15 23:00:00;0.443;;;;23;2025-11-15;FS;0.443;0.0;P3
7656;2025-11-16 00:00:00;0.552;;;;0;2025-11-16;FS;0.552;0.0;P3
7657;2025-11-16 01:00:00;0.56;;;;1;2025-11-16;FS;0.56;0.0;P3
7658;2025-11-16 02:00:00;0.295;;;;2;2025-11-16;FS;0.295;0.0;P3
7659;2025-11-16 03:00:00;0.153;;;;3;2025-11-16;FS;0.153;0.0;P3
7660;2025-11-16 04:00:00;0.145;;;;4;2025-11-16;FS;0.145;0.0;P3
7661;2025-11-16 05:00:00;0.15;;;;5;2025-11-16;FS;0.15;0.0;P3
7662;2025-11-16 06:00:00;0.164;;;;6;2025-11-16;FS;0.164;0.0;P3
7663;2025-11-16 07:00:00;0.14;;;;7;2025-11-16;FS;0.14;0.0;P3
7664;2025-11-16 08:00:00;0.171;;;;8;2025-11-16;FS;0.171;0.0;P3
7665;2025-11-16 09:00:00;0.149;;;;9;2025-11-16;FS;0.149;0.0;P3
7666;2025-11-16 10:00:00;0.145;;;;10;2025-11-16;FS;0.145;0.0;P3
7667;2025-11-16 11:00:00;0.226;;;;11;2025-11-16;FS;0.226;0.0;P3
7668;2025-11-16 12:00:00;0.324;;;;12;2025-11-16;FS;0.324;0.0;P3
7669;2025-11-16 13:00:00;0.468;;;;13;2025-11-16;FS;0.468;0.0;P3
7670;2025-11-16 14:00:00;0.387;;;;14;2025-11-16;FS;0.387;0.0;P3
7671;2025-11-16 15:00:00;0.342;;;;15;2025-11-16;FS;0.342;0.0;P3
7672;2025-11-16 16:00:00;0.306;;;;16;2025-11-16;FS;0.306;0.0;P3
7673;2025-11-16 17:00:00;0.243;;;;17;2025-11-16;FS;0.243;0.0;P3
7674;2025-11-16 18:00:00;0.461;;;;18;2025-11-16;FS;0.461;0.0;P3
7675;2025-11-16 19:00:00;0.535;;;;19;2025-11-16;FS;0.535;0.0;P3
7676;2025-11-16 20:00:00;0.69;;;;20;2025-11-16;FS;0.69;0.0;P3
7677;2025-11-16 21:00:00;0.603;;;;21;2025-11-16;FS;0.603;0.0;P3
7678;2025-11-16 22:00:00;0.712;;;;22;2025-11-16;FS;0.712;0.0;P3
7679;2025-11-16 23:00:00;0.542;;;;23;2025-11-16;FS;0.542;0.0;P3
7680;2025-11-17 00:00:00;0.488;;;;0;2025-11-17;L-V;0.488;0.0;P3
7681;2025-11-17 01:00:00;0.345;;;;1;2025-11-17;L-V;0.345;0.0;P3
7682;2025-11-17 02:00:00;0.142;;;;2;2025-11-17;L-V;0.142;0.0;P3
7683;2025-11-17 03:00:00;0.219;;;;3;2025-11-17;L-V;0.219;0.0;P3
7684;2025-11-17 04:00:00;0.152;;;;4;2025-11-17;L-V;0.152;0.0;P3
7685;2025-11-17 05:00:00;0.145;;;;5;2025-11-17;L-V;0.145;0.0;P3
7686;2025-11-17 06:00:00;0.129;;;;6;2025-11-17;L-V;0.129;0.0;P3
7687;2025-11-17 07:00:00;0.198;;;;7;2025-11-17;L-V;0.198;0.0;P3
7688;2025-11-17 08:00:00;0.417;;;;8;2025-11-17;L-V;0.417;0.0;P2
7689;2025-11-17 09:00:00;0.342;;;;9;2025-11-17;L-V;0.342;0.0;P2
7690;2025-11-17 10:00:00;0.279;;;;10;2025-11-17;L-V;0.279;0.0;P1
7691;2025-11-17 11:00:00;0.192;;;;11;2025-11-17;L-V;0.192;0.0;P1
7692;2025-11-17 12:00:00;0.2;;;;12;2025-11-17;L-V;0.2;0.0;P1
7693;2025-11-17 13:00:00;0.686;;;;13;2025-11-17;L-V;0.686;0.0;P1
7694;2025-11-17 14:00:00;0.811;;;;14;2025-11-17;L-V;0.811;0.0;P2
7695;2025-11-17 15:00:00;1.311;;;;15;2025-11-17;L-V;1.311;0.0;P2
7696;2025-11-17 16:00:00;0.822;;;;16;2025-11-17;L-V;0.822;0.0;P2
7697;2025-11-17 17:00:00;0.288;;;;17;2025-11-17;L-V;0.288;0.0;P2
7698;2025-11-17 18:00:00;0.411;;;;18;2025-11-17;L-V;0.411;0.0;P1
7699;2025-11-17 19:00:00;0.545;;;;19;2025-11-17;L-V;0.545;0.0;P1
7700;2025-11-17 20:00:00;0.738;;;;20;2025-11-17;L-V;0.738;0.0;P1
7701;2025-11-17 21:00:00;0.916;;;;21;2025-11-17;L-V;0.916;0.0;P1
7702;2025-11-17 22:00:00;0.821;;;;22;2025-11-17;L-V;0.821;0.0;P2
7703;2025-11-17 23:00:00;0.641;;;;23;2025-11-17;L-V;0.641;0.0;P2
7704;2025-11-18 00:00:00;0.488;;;;0;2025-11-18;L-V;0.488;0.0;P3
7705;2025-11-18 01:00:00;0.172;;;;1;2025-11-18;L-V;0.172;0.0;P3
7706;2025-11-18 02:00:00;0.203;;;;2;2025-11-18;L-V;0.203;0.0;P3
7707;2025-11-18 03:00:00;0.166;;;;3;2025-11-18;L-V;0.166;0.0;P3
7708;2025-11-18 04:00:00;0.143;;;;4;2025-11-18;L-V;0.143;0.0;P3
7709;2025-11-18 05:00:00;0.122;;;;5;2025-11-18;L-V;0.122;0.0;P3
7710;2025-11-18 06:00:00;0.15;;;;6;2025-11-18;L-V;0.15;0.0;P3
7711;2025-11-18 07:00:00;0.155;;;;7;2025-11-18;L-V;0.155;0.0;P3
7712;2025-11-18 08:00:00;0.766;;;;8;2025-11-18;L-V;0.766;0.0;P2
7713;2025-11-18 09:00:00;0.452;;;;9;2025-11-18;L-V;0.452;0.0;P2
7714;2025-11-18 10:00:00;0.305;;;;10;2025-11-18;L-V;0.305;0.0;P1
7715;2025-11-18 11:00:00;0.336;;;;11;2025-11-18;L-V;0.336;0.0;P1
7716;2025-11-18 12:00:00;0.416;;;;12;2025-11-18;L-V;0.416;0.0;P1
7717;2025-11-18 13:00:00;0.701;;;;13;2025-11-18;L-V;0.701;0.0;P1
7718;2025-11-18 14:00:00;0.455;;;;14;2025-11-18;L-V;0.455;0.0;P2
7719;2025-11-18 15:00:00;0.405;;;;15;2025-11-18;L-V;0.405;0.0;P2
7720;2025-11-18 16:00:00;0.294;;;;16;2025-11-18;L-V;0.294;0.0;P2
7721;2025-11-18 17:00:00;0.334;;;;17;2025-11-18;L-V;0.334;0.0;P2
7722;2025-11-18 18:00:00;0.329;;;;18;2025-11-18;L-V;0.329;0.0;P1
7723;2025-11-18 19:00:00;0.439;;;;19;2025-11-18;L-V;0.439;0.0;P1
7724;2025-11-18 20:00:00;0.659;;;;20;2025-11-18;L-V;0.659;0.0;P1
7725;2025-11-18 21:00:00;0.896;;;;21;2025-11-18;L-V;0.896;0.0;P1
7726;2025-11-18 22:00:00;0.859;;;;22;2025-11-18;L-V;0.859;0.0;P2
7727;2025-11-18 23:00:00;0.716;;;;23;2025-11-18;L-V;0.716;0.0;P2
7728;2025-11-19 00:00:00;0.42;;;;0;2025-11-19;L-V;0.42;0.0;P3
7729;2025-11-19 01:00:00;0.233;;;;1;2025-11-19;L-V;0.233;0.0;P3
7730;2025-11-19 02:00:00;0.201;;;;2;2025-11-19;L-V;0.201;0.0;P3
7731;2025-11-19 03:00:00;0.167;;;;3;2025-11-19;L-V;0.167;0.0;P3
7732;2025-11-19 04:00:00;0.121;;;;4;2025-11-19;L-V;0.121;0.0;P3
7733;2025-11-19 05:00:00;0.157;;;;5;2025-11-19;L-V;0.157;0.0;P3
7734;2025-11-19 06:00:00;0.225;;;;6;2025-11-19;L-V;0.225;0.0;P3
7735;2025-11-19 07:00:00;0.212;;;;7;2025-11-19;L-V;0.212;0.0;P3
7736;2025-11-19 08:00:00;0.298;;;;8;2025-11-19;L-V;0.298;0.0;P2
7737;2025-11-19 09:00:00;0.287;;;;9;2025-11-19;L-V;0.287;0.0;P2
7738;2025-11-19 10:00:00;0.348;;;;10;2025-11-19;L-V;0.348;0.0;P1
7739;2025-11-19 11:00:00;0.195;;;;11;2025-11-19;L-V;0.195;0.0;P1
7740;2025-11-19 12:00:00;0.195;;;;12;2025-11-19;L-V;0.195;0.0;P1
7741;2025-11-19 13:00:00;0.376;;;;13;2025-11-19;L-V;0.376;0.0;P1
7742;2025-11-19 14:00:00;0.505;;;;14;2025-11-19;L-V;0.505;0.0;P2
7743;2025-11-19 15:00:00;0.215;;;;15;2025-11-19;L-V;0.215;0.0;P2
7744;2025-11-19 16:00:00;0.121;;;;16;2025-11-19;L-V;0.121;0.0;P2
7745;2025-11-19 17:00:00;0.269;;;;17;2025-11-19;L-V;0.269;0.0;P2
7746;2025-11-19 18:00:00;0.507;;;;18;2025-11-19;L-V;0.507;0.0;P1
7747;2025-11-19 19:00:00;0.656;;;;19;2025-11-19;L-V;0.656;0.0;P1
7748;2025-11-19 20:00:00;0.94;;;;20;2025-11-19;L-V;0.94;0.0;P1
7749;2025-11-19 21:00:00;1.532;;;;21;2025-11-19;L-V;1.532;0.0;P1
7750;2025-11-19 22:00:00;0.827;;;;22;2025-11-19;L-V;0.827;0.0;P2
7751;2025-11-19 23:00:00;0.867;;;;23;2025-11-19;L-V;0.867;0.0;P2
7752;2025-11-20 00:00:00;0.411;;;;0;2025-11-20;L-V;0.411;0.0;P3
7753;2025-11-20 01:00:00;0.229;;;;1;2025-11-20;L-V;0.229;0.0;P3
7754;2025-11-20 02:00:00;0.205;;;;2;2025-11-20;L-V;0.205;0.0;P3
7755;2025-11-20 03:00:00;0.189;;;;3;2025-11-20;L-V;0.189;0.0;P3
7756;2025-11-20 04:00:00;0.119;;;;4;2025-11-20;L-V;0.119;0.0;P3
7757;2025-11-20 05:00:00;0.118;;;;5;2025-11-20;L-V;0.118;0.0;P3
7758;2025-11-20 06:00:00;0.213;;;;6;2025-11-20;L-V;0.213;0.0;P3
7759;2025-11-20 07:00:00;0.186;;;;7;2025-11-20;L-V;0.186;0.0;P3
7760;2025-11-20 08:00:00;0.322;;;;8;2025-11-20;L-V;0.322;0.0;P2
7761;2025-11-20 09:00:00;0.301;;;;9;2025-11-20;L-V;0.301;0.0;P2
7762;2025-11-20 10:00:00;0.296;;;;10;2025-11-20;L-V;0.296;0.0;P1
7763;2025-11-20 11:00:00;0.311;;;;11;2025-11-20;L-V;0.311;0.0;P1
7764;2025-11-20 12:00:00;0.473;;;;12;2025-11-20;L-V;0.473;0.0;P1
7765;2025-11-20 13:00:00;0.46;;;;13;2025-11-20;L-V;0.46;0.0;P1
7766;2025-11-20 14:00:00;0.178;;;;14;2025-11-20;L-V;0.178;0.0;P2
7767;2025-11-20 15:00:00;0.141;;;;15;2025-11-20;L-V;0.141;0.0;P2
7768;2025-11-20 16:00:00;0.123;;;;16;2025-11-20;L-V;0.123;0.0;P2
7769;2025-11-20 17:00:00;0.125;;;;17;2025-11-20;L-V;0.125;0.0;P2
7770;2025-11-20 18:00:00;0.17;;;;18;2025-11-20;L-V;0.17;0.0;P1
7771;2025-11-20 19:00:00;0.503;;;;19;2025-11-20;L-V;0.503;0.0;P1
7772;2025-11-20 20:00:00;0.639;;;;20;2025-11-20;L-V;0.639;0.0;P1
7773;2025-11-20 21:00:00;0.906;;;;21;2025-11-20;L-V;0.906;0.0;P1
7774;2025-11-20 22:00:00;1.203;;;;22;2025-11-20;L-V;1.203;0.0;P2
7775;2025-11-20 23:00:00;1.53;;;;23;2025-11-20;L-V;1.53;0.0;P2
7776;2025-11-21 00:00:00;1.269;;;;0;2025-11-21;L-V;1.269;0.0;P3
7777;2025-11-21 01:00:00;0.526;;;;1;2025-11-21;L-V;0.526;0.0;P3
7778;2025-11-21 02:00:00;0.298;;;;2;2025-11-21;L-V;0.298;0.0;P3
7779;2025-11-21 03:00:00;0.207;;;;3;2025-11-21;L-V;0.207;0.0;P3
7780;2025-11-21 04:00:00;0.16;;;;4;2025-11-21;L-V;0.16;0.0;P3
7781;2025-11-21 05:00:00;0.157;;;;5;2025-11-21;L-V;0.157;0.0;P3
7782;2025-11-21 06:00:00;0.142;;;;6;2025-11-21;L-V;0.142;0.0;P3
7783;2025-11-21 07:00:00;0.234;;;;7;2025-11-21;L-V;0.234;0.0;P3
7784;2025-11-21 08:00:00;0.448;;;;8;2025-11-21;L-V;0.448;0.0;P2
7785;2025-11-21 09:00:00;0.305;;;;9;2025-11-21;L-V;0.305;0.0;P2
7786;2025-11-21 10:00:00;0.285;;;;10;2025-11-21;L-V;0.285;0.0;P1
7787;2025-11-21 11:00:00;0.311;;;;11;2025-11-21;L-V;0.311;0.0;P1
7788;2025-11-21 12:00:00;0.28;;;;12;2025-11-21;L-V;0.28;0.0;P1
7789;2025-11-21 13:00:00;0.518;;;;13;2025-11-21;L-V;0.518;0.0;P1
7790;2025-11-21 14:00:00;1.35;;;;14;2025-11-21;L-V;1.35;0.0;P2
7791;2025-11-21 15:00:00;0.891;;;;15;2025-11-21;L-V;0.891;0.0;P2
7792;2025-11-21 16:00:00;0.473;;;;16;2025-11-21;L-V;0.473;0.0;P2
7793;2025-11-21 17:00:00;0.339;;;;17;2025-11-21;L-V;0.339;0.0;P2
7794;2025-11-21 18:00:00;0.517;;;;18;2025-11-21;L-V;0.517;0.0;P1
7795;2025-11-21 19:00:00;0.556;;;;19;2025-11-21;L-V;0.556;0.0;P1
7796;2025-11-21 20:00:00;0.351;;;;20;2025-11-21;L-V;0.351;0.0;P1
7797;2025-11-21 21:00:00;0.345;;;;21;2025-11-21;L-V;0.345;0.0;P1
7798;2025-11-21 22:00:00;0.348;;;;22;2025-11-21;L-V;0.348;0.0;P2
7799;2025-11-21 23:00:00;0.341;;;;23;2025-11-21;L-V;0.341;0.0;P2
7800;2025-11-22 00:00:00;0.444;;;;0;2025-11-22;FS;0.444;0.0;P3
7801;2025-11-22 01:00:00;0.296;;;;1;2025-11-22;FS;0.296;0.0;P3
7802;2025-11-22 02:00:00;0.272;;;;2;2025-11-22;FS;0.272;0.0;P3
7803;2025-11-22 03:00:00;0.164;;;;3;2025-11-22;FS;0.164;0.0;P3
7804;2025-11-22 04:00:00;0.128;;;;4;2025-11-22;FS;0.128;0.0;P3
7805;2025-11-22 05:00:00;0.15;;;;5;2025-11-22;FS;0.15;0.0;P3
7806;2025-11-22 06:00:00;0.126;;;;6;2025-11-22;FS;0.126;0.0;P3
7807;2025-11-22 07:00:00;0.126;;;;7;2025-11-22;FS;0.126;0.0;P3
7808;2025-11-22 08:00:00;0.179;;;;8;2025-11-22;FS;0.179;0.0;P3
7809;2025-11-22 09:00:00;0.314;;;;9;2025-11-22;FS;0.314;0.0;P3
7810;2025-11-22 10:00:00;0.418;;;;10;2025-11-22;FS;0.418;0.0;P3
7811;2025-11-22 11:00:00;0.275;;;;11;2025-11-22;FS;0.275;0.0;P3
7812;2025-11-22 12:00:00;0.271;;;;12;2025-11-22;FS;0.271;0.0;P3
7813;2025-11-22 13:00:00;0.355;;;;13;2025-11-22;FS;0.355;0.0;P3
7814;2025-11-22 14:00:00;0.677;;;;14;2025-11-22;FS;0.677;0.0;P3
7815;2025-11-22 15:00:00;0.373;;;;15;2025-11-22;FS;0.373;0.0;P3
7816;2025-11-22 16:00:00;0.154;;;;16;2025-11-22;FS;0.154;0.0;P3
7817;2025-11-22 17:00:00;0.702;;;;17;2025-11-22;FS;0.702;0.0;P3
7818;2025-11-22 18:00:00;0.337;;;;18;2025-11-22;FS;0.337;0.0;P3
7819;2025-11-22 19:00:00;0.151;;;;19;2025-11-22;FS;0.151;0.0;P3
7820;2025-11-22 20:00:00;0.183;;;;20;2025-11-22;FS;0.183;0.0;P3
7821;2025-11-22 21:00:00;0.8;;;;21;2025-11-22;FS;0.8;0.0;P3
7822;2025-11-22 22:00:00;0.482;;;;22;2025-11-22;FS;0.482;0.0;P3
7823;2025-11-22 23:00:00;0.358;;;;23;2025-11-22;FS;0.358;0.0;P3
7824;2025-11-23 00:00:00;0.28;;;;0;2025-11-23;FS;0.28;0.0;P3
7825;2025-11-23 01:00:00;0.14;;;;1;2025-11-23;FS;0.14;0.0;P3
7826;2025-11-23 02:00:00;0.125;;;;2;2025-11-23;FS;0.125;0.0;P3
7827;2025-11-23 03:00:00;0.126;;;;3;2025-11-23;FS;0.126;0.0;P3
7828;2025-11-23 04:00:00;0.105;;;;4;2025-11-23;FS;0.105;0.0;P3
7829;2025-11-23 05:00:00;0.134;;;;5;2025-11-23;FS;0.134;0.0;P3
7830;2025-11-23 06:00:00;0.1;;;;6;2025-11-23;FS;0.1;0.0;P3
7831;2025-11-23 07:00:00;0.129;;;;7;2025-11-23;FS;0.129;0.0;P3
7832;2025-11-23 08:00:00;0.141;;;;8;2025-11-23;FS;0.141;0.0;P3
7833;2025-11-23 09:00:00;0.727;;;;9;2025-11-23;FS;0.727;0.0;P3
7834;2025-11-23 10:00:00;0.151;;;;10;2025-11-23;FS;0.151;0.0;P3
7835;2025-11-23 11:00:00;0.903;;;;11;2025-11-23;FS;0.903;0.0;P3
7836;2025-11-23 12:00:00;0.413;;;;12;2025-11-23;FS;0.413;0.0;P3
7837;2025-11-23 13:00:00;0.358;;;;13;2025-11-23;FS;0.358;0.0;P3
7838;2025-11-23 14:00:00;0.542;;;;14;2025-11-23;FS;0.542;0.0;P3
7839;2025-11-23 15:00:00;0.341;;;;15;2025-11-23;FS;0.341;0.0;P3
7840;2025-11-23 16:00:00;0.24;;;;16;2025-11-23;FS;0.24;0.0;P3
7841;2025-11-23 17:00:00;0.155;;;;17;2025-11-23;FS;0.155;0.0;P3
7842;2025-11-23 18:00:00;1.356;;;;18;2025-11-23;FS;1.356;0.0;P3
7843;2025-11-23 19:00:00;1.809;;;;19;2025-11-23;FS;1.809;0.0;P3
7844;2025-11-23 20:00:00;1.585;;;;20;2025-11-23;FS;1.585;0.0;P3
7845;2025-11-23 21:00:00;2.503;;;;21;2025-11-23;FS;2.503;0.0;P3
7846;2025-11-23 22:00:00;1.606;;;;22;2025-11-23;FS;1.606;0.0;P3
7847;2025-11-23 23:00:00;1.564;;;;23;2025-11-23;FS;1.564;0.0;P3
7848;2025-11-24 00:00:00;0.756;;;;0;2025-11-24;L-V;0.756;0.0;P3
7849;2025-11-24 01:00:00;0.53;;;;1;2025-11-24;L-V;0.53;0.0;P3
7850;2025-11-24 02:00:00;0.462;;;;2;2025-11-24;L-V;0.462;0.0;P3
7851;2025-11-24 03:00:00;0.137;;;;3;2025-11-24;L-V;0.137;0.0;P3
7852;2025-11-24 04:00:00;0.14;;;;4;2025-11-24;L-V;0.14;0.0;P3
7853;2025-11-24 05:00:00;0.125;;;;5;2025-11-24;L-V;0.125;0.0;P3
7854;2025-11-24 06:00:00;0.118;;;;6;2025-11-24;L-V;0.118;0.0;P3
7855;2025-11-24 07:00:00;0.145;;;;7;2025-11-24;L-V;0.145;0.0;P3
7856;2025-11-24 08:00:00;0.342;;;;8;2025-11-24;L-V;0.342;0.0;P2
7857;2025-11-24 09:00:00;0.521;;;;9;2025-11-24;L-V;0.521;0.0;P2
7858;2025-11-24 10:00:00;0.521;;;;10;2025-11-24;L-V;0.521;0.0;P1
