fecha;hora;tecnologia;value
2022-02-05;3;RE;190.2
2022-02-05;4;RE;189.5
2022-02-05;5;TCC;182.02
2022-02-05;6;TCC;181.42
2022-02-05;7;RE;190.05
2022-02-05;8;TCC;190.98
2022-02-05;9;HI;214.04
2022-02-05;10;RE;210.01
2022-02-05;11;HI;216.43
2022-02-05;12;RE;189.95
2022-02-05;13;RE;190.15
2022-02-05;14;RE;189.0
2022-02-05;15;TER;174.9
2022-02-05;16;HI;170.47
2022-02-05;17;TER;173.95
2022-02-05;18;RE;178.28
2022-02-05;19;HI;223.01
2022-02-05;20;HI;226.5
2022-02-05;21;HI;225.0
2022-02-05;22;HI;223.01
2022-02-05;23;RE;210.0
2022-02-05;24;RE;189.75
2022-02-06;1;RE;189.7
2022-02-06;2;TCC;178.85
2022-02-06;3;TCC;177.6
2022-02-06;4;TCC;176.09
2022-02-06;5;TCC;173.44
2022-02-06;6;TCC;177.6
2022-02-06;7;TCC;179.05
2022-02-06;8;TCC;179.35
2022-02-06;9;TCC;179.35
2022-02-06;10;TCC;179.25
2022-02-06;11;TCC;178.75
2022-02-06;12;RE;177.51
2022-02-06;13;TCC;179.89
2022-02-06;14;TCC;178.95
2022-02-06;15;RE;178.85
2022-02-06;16;TCC;172.59
2022-02-06;17;RE;172.18
2022-02-06;18;TCC;179.25
2022-02-06;19;RE;225.51
2022-02-06;20;HI;240.0
2022-02-06;21;HI;246.43
2022-02-06;22;HI;235.02
2022-02-06;23;HI;226.01
2022-02-06;24;HI;190.0
2022-02-06;24;RE;190.0
2022-02-07;1;HI;189.5
2022-02-07;2;RE;179.41
2022-02-07;3;RE;176.0
2022-02-07;4;RE;175.2
2022-02-07;5;RE;165.97
2022-02-07;6;RE;176.0
2022-02-07;7;HI;205.0
2022-02-07;8;HI;239.03
2022-02-07;9;BG;253.61
2022-02-07;10;HI;246.92
2022-02-07;11;HI;232.18
2022-02-07;12;RE;212.7
2022-02-07;13;RE;201.01
2022-02-07;14;TCC;199.46
2022-02-07;15;HI;190.15
2022-02-07;16;HI;186.03
2022-02-07;17;HI;190.15
2022-02-07;17;RE;190.15
2022-02-07;18;RE;206.36
2022-02-07;19;HI;235.78
2022-02-07;20;HI;239.42
2022-02-07;21;HI;236.47
2022-02-07;22;HI;227.89
2022-02-07;23;TCC;201.3
2022-02-07;24;RE;189.55
2022-02-08;1;HI;184.0
2022-02-08;2;RE;179.88
2022-02-08;3;RE;174.68
2022-02-08;4;RE;170.88
2022-02-08;5;RE;180.01
2022-02-08;6;TCC;183.62
2022-02-08;7;TCC;190.74
2022-02-08;8;HI;240.11
2022-02-08;9;HI;250.0
2022-02-08;9;RE;250.0
2022-02-08;10;HI;233.59
2022-02-08;11;HI;211.5
2022-02-08;12;TCC;190.1
2022-02-08;13;RE;185.84
2022-02-08;14;RE;182.44
2022-02-08;15;RE;179.41
2022-02-08;16;RE;178.62
2022-02-08;17;TCC;184.1
2022-02-08;18;HI;211.47
2022-02-08;19;HI;240.0
2022-02-08;20;BG;249.49
2022-02-08;21;HI;240.0
2022-02-08;22;BG;235.0
2022-02-08;23;TCC;212.71
2022-02-08;24;RE;200.57
2022-02-09;1;HI;195.0
2022-02-09;2;HI;187.38
2022-02-09;3;HI;185.0
2022-02-09;4;RE;183.44
2022-02-09;5;RE;182.59
2022-02-09;6;RE;182.65
2022-02-09;7;RE;200.23
2022-02-09;8;HI;237.91
2022-02-09;9;HI;248.83
2022-02-09;10;HI;235.8
2022-02-09;11;HI;220.45
2022-02-09;12;TCC;202.96
2022-02-09;13;TCC;192.45
2022-02-09;14;RE;188.05
2022-02-09;15;TCC;183.44
2022-02-09;16;RE;188.1
2022-02-09;17;RE;189.95
2022-02-09;18;HI;219.0
2022-02-09;19;BG;249.12
2022-02-09;20;BG;257.28
2022-02-09;21;BG;245.1
2022-02-09;22;HI;240.89
2022-02-09;23;HI;229.97
2022-02-09;24;TCC;207.0
2022-02-10;1;TCC;206.35
2022-02-10;2;RE;192.61
2022-02-10;3;TCC;185.1
2022-02-10;4;TER;172.23
2022-02-10;5;TER;174.85
2022-02-10;6;TER;175.15
2022-02-10;7;HI;203.2
2022-02-10;8;HI;233.46
2022-02-10;9;BG;240.32
2022-02-10;10;RE;230.16
2022-02-10;11;RE;216.24
2022-02-10;12;TCC;206.55
2022-02-10;13;TCC;193.23
2022-02-10;14;RE;180.14
2022-02-10;15;HI;177.45
2022-02-10;16;HI;184.55
2022-02-10;16;RE;184.55
2022-02-10;17;TCC;195.98
2022-02-10;18;HI;215.77
2022-02-10;19;HI;238.0
2022-02-10;19;RE;238.0
2022-02-10;20;BG;248.01
2022-02-10;21;BG;235.01
2022-02-10;21;HI;235.01
2022-02-10;22;HI;226.8
2022-02-10;23;TCC;209.99
2022-02-10;24;TCC;195.71
2022-02-11;1;HI;199.03
2022-02-11;2;TCC;178.85
2022-02-11;3;TCC;175.05
2022-02-11;4;RE;167.2
2022-02-11;5;RE;165.0
2022-02-11;6;TER;171.3
2022-02-11;7;RE;196.95
2022-02-11;8;HI;220.04
2022-02-11;9;BG;229.7
2022-02-11;10;HI;223.92
2022-02-11;11;HI;207.83
2022-02-11;12;TCC;191.5
2022-02-11;13;HI;174.95
2022-02-11;14;HI;174.5
2022-02-11;15;HI;174.55
2022-02-11;16;RE;172.54
2022-02-11;17;TCC;176.99
2022-02-11;18;HI;206.96
2022-02-11;19;HI;226.8
2022-02-11;20;HI;241.18
2022-02-11;21;HI;221.31
2022-02-11;22;RE;216.0
2022-02-11;23;HI;205.79
2022-02-11;24;TCC;197.89
2022-02-12;1;HI;212.17
2022-02-12;2;HI;211.1
2022-02-12;3;RE;205.89
2022-02-12;4;HI;203.08
2022-02-12;5;HI;200.47
2022-02-12;6;RE;194.91
2022-02-12;7;HI;199.03
2022-02-12;8;HI;207.43
2022-02-12;9;HI;210.89
2022-02-12;10;HI;211.17
2022-02-12;11;TCC;203.23
2022-02-12;12;TCC;184.74
2022-02-12;13;HI;179.99
2022-02-12;13;RE;179.99
2022-02-12;14;RE;171.0
2022-02-12;15;RE;168.39
2022-02-12;16;TCC;166.79
2022-02-12;17;RE;171.56
2022-02-12;18;TCC;194.89
2022-02-12;19;HI;212.52
2022-02-12;20;HI;231.55
2022-02-12;21;HI;220.0
2022-02-12;22;BG;214.89
2022-02-12;23;HI;204.89
2022-02-12;24;TCC;193.94
2022-02-13;1;RE;220.0
2022-02-13;2;HI;214.23
2022-02-13;3;HI;210.89
2022-02-13;4;RE;187.0
2022-02-13;5;RE;169.0
2022-02-13;6;TER;169.4
2022-02-13;7;TER;170.3
2022-02-13;8;HI;191.08
2022-02-13;9;TER;169.5
2022-02-13;10;TER;169.8
2022-02-13;11;TER;163.34
2022-02-13;12;RE;148.3
2022-02-13;13;TER;148.2
2022-02-13;14;RE;117.92
2022-02-13;15;RE;70.0
2022-02-13;16;RE;93.07
2022-02-13;17;HI;104.77
2022-02-13;18;RE;123.9
2022-02-13;19;TER;164.59
2022-02-13;20;HI;181.92
2022-02-13;20;RE;181.92
2022-02-13;21;BG;205.01
2022-02-13;22;BG;205.01
2022-02-13;23;TER;170.84
2022-02-13;24;RE;168.99
2022-02-14;1;TER;153.57
2022-02-14;2;RE;150.0
2022-02-14;3;RE;142.49
2022-02-14;4;TCC;107.5
2022-02-14;5;RE;105.0
2022-02-14;5;TCC;105.0
2022-02-14;6;RE;146.96
2022-02-14;7;RE;170.84
2022-02-14;7;TER;170.84
2022-02-14;8;RE;217.51
2022-02-14;9;HI;224.59
2022-02-14;10;HI;228.2
2022-02-14;11;HI;218.09
2022-02-14;12;BG;200.42
2022-02-14;13;TER;170.0
2022-02-14;14;TER;162.9
2022-02-14;15;TER;160.0
2022-02-14;16;TER;156.11
2022-02-14;17;TER;162.68
2022-02-14;18;TCC;194.99
2022-02-14;19;HI;221.98
2022-02-14;20;BG;248.71
2022-02-14;21;HI;229.02
2022-02-14;22;HI;222.85
2022-02-14;23;HI;210.55
2022-02-14;24;TCC;194.81
2022-02-15;1;RE;198.18
2022-02-15;2;TCC;189.0
2022-02-15;3;TCC;179.7
2022-02-15;4;TER;173.4
2022-02-15;5;HI;165.85
2022-02-15;6;TCC;169.3
2022-02-15;7;TCC;204.2
2022-02-15;8;HI;234.06
2022-02-15;9;BG;250.79
2022-02-15;10;RE;240.0
2022-02-15;11;HI;220.43
2022-02-15;12;RE;202.38
2022-02-15;13;RE;183.62
2022-02-15;14;TER;162.9
2022-02-15;15;TER;162.68
2022-02-15;16;TER;162.52
2022-02-15;17;RE;163.1
2022-02-15;18;TCC;188.87
2022-02-15;19;HI;224.0
2022-02-15;20;HI;238.26
2022-02-15;21;BG;247.99
2022-02-15;22;HI;238.26
2022-02-15;23;HI;225.78
2022-02-15;24;TER;173.4
2022-02-16;1;TER;171.9
2022-02-16;2;TER;162.3
2022-02-16;3;RE;158.72
2022-02-16;4;RE;151.58
2022-02-16;5;TER;149.54
2022-02-16;6;RE;152.05
2022-02-16;7;TER;163.48
2022-02-16;8;HI;213.51
2022-02-16;9;HI;219.63
2022-02-16;10;HI;215.28
2022-02-16;11;TCC;175.13
2022-02-16;12;TER;162.2
2022-02-16;13;RE;165.0
2022-02-16;14;RE;155.2
2022-02-16;15;RE;143.25
2022-02-16;16;RE;138.17
2022-02-16;17;RE;135.39
2022-02-16;18;RE;160.84
2022-02-16;19;HI;210.93
2022-02-16;20;BG;225.0
2022-02-16;21;BG;236.73
2022-02-16;22;HI;226.3
2022-02-16;23;HI;210.06
2022-02-16;24;TER;172.0
2022-02-17;1;TCC;130.0
2022-02-17;2;TCC;127.23
2022-02-17;3;TCC;105.0
2022-02-17;4;HI;100.0
2022-02-17;4;TCC;100.0
2022-02-17;5;HI;100.0
2022-02-17;5;TCC;100.0
2022-02-17;6;TCC;110.0
2022-02-17;7;RE;138.0
2022-02-17;8;TCC;170.0
2022-02-17;9;HI;196.99
2022-02-17;10;HI;192.69
2022-02-17;11;TCC;170.0
2022-02-17;12;RE;154.99
2022-02-17;13;RE;145.54
2022-02-17;14;TCC;133.89
2022-02-17;15;RE;138.88
2022-02-17;16;TCC;131.82
2022-02-17;17;RE;154.68
2022-02-17;18;TCC;160.0
2022-02-17;19;HI;210.18
2022-02-17;20;BG;238.07
2022-02-17;21;HI;268.12
2022-02-17;22;RE;237.8
2022-02-17;23;HI;210.3
2022-02-17;23;TCC;210.3
2022-02-17;24;HI;197.64
2022-02-18;1;HI;206.4
2022-02-18;2;HI;200.0
2022-02-18;2;TCC;200.0
2022-02-18;3;BG;190.15
2022-02-18;4;BG;181.19
2022-02-18;5;TCC;174.1
2022-02-18;6;TCC;174.1
2022-02-18;7;BG;200.0
2022-02-18;7;HI;200.0
2022-02-18;8;HI;210.86
2022-02-18;9;BG;215.0
2022-02-18;9;HI;215.0
2022-02-18;10;HI;210.0
2022-02-18;10;RE;210.0
2022-02-18;11;HI;205.61
2022-02-18;12;HI;199.9
2022-02-18;13;BG;188.43
2022-02-18;14;TCC;180.49
2022-02-18;15;HI;159.9
2022-02-18;16;HI;154.09
2022-02-18;17;HI;154.0
2022-02-18;18;RE;156.84
2022-02-18;19;BG;190.0
2022-02-18;19;RE;190.0
2022-02-18;20;BG;200.0
2022-02-18;20;HI;200.0
2022-02-18;21;RE;192.2
2022-02-18;22;BG;178.03
2022-02-18;23;HI;154.0
2022-02-18;24;TER;146.86
2022-02-19;1;RE;129.0
2022-02-19;2;RE;111.99
2022-02-19;3;RE;98.06
2022-02-19;4;TCC;77.2
2022-02-19;5;TCC;82.57
2022-02-19;6;RE;96.6
2022-02-19;7;RE;111.99
2022-02-19;8;RE;136.4
2022-02-19;9;RE;138.97
2022-02-19;10;HI;169.88
2022-02-19;11;RE;140.7
2022-02-19;12;RE;131.78
2022-02-19;13;RE;120.84
2022-02-19;14;RE;120.84
2022-02-19;15;RE;120.84
2022-02-19;16;RE;110.3
2022-02-19;17;RE;111.99
2022-02-19;18;RE;129.1
2022-02-19;19;RE;168.0
2022-02-19;20;HI;196.85
2022-02-19;21;HI;204.0
2022-02-19;22;BG;204.79
2022-02-19;23;HI;201.0
2022-02-19;24;HI;192.5
2022-02-20;1;BG;196.0
2022-02-20;1;RE;196.0
2022-02-20;2;HI;175.36
2022-02-20;3;TER;150.0
2022-02-20;4;HI;140.85
2022-02-20;5;RE;140.84
2022-02-20;6;HI;145.44
2022-02-20;7;BG;160.0
2022-02-20;8;TER;172.54
2022-02-20;9;TER;149.54
2022-02-20;10;HI;140.84
2022-02-20;11;RE;136.1
2022-02-20;12;RE;130.5
2022-02-20;13;RE;129.0
2022-02-20;14;RE;130.16
2022-02-20;15;RE;129.11
2022-02-20;16;RE;125.52
2022-02-20;17;RE;128.6
2022-02-20;18;HI;136.6
2022-02-20;19;HI;200.0
2022-02-20;19;RE;200.0
2022-02-20;20;HI;218.1
2022-02-20;21;HI;225.0
2022-02-20;22;BG;223.31
2022-02-20;23;BG;215.0
2022-02-20;24;BG;205.0
2022-02-21;1;RE;199.0
2022-02-21;1;TCC;199.0
2022-02-21;2;RE;165.0
2022-02-21;2;TCC;165.0
2022-02-21;3;RE;158.89
2022-02-21;4;RE;147.1
2022-02-21;5;HI;142.0
2022-02-21;6;TCC;154.59
2022-02-21;7;TCC;201.36
2022-02-21;8;HI;221.12
2022-02-21;9;BG;225.0
2022-02-21;10;HI;218.51
2022-02-21;11;TCC;198.36
2022-02-21;12;RE;170.11
2022-02-21;13;RE;161.36
2022-02-21;14;HI;147.1
2022-02-21;15;RE;141.6
2022-02-21;16;RE;125.52
2022-02-21;17;RE;141.6
2022-02-21;18;TER;163.14
2022-02-21;19;HI;218.51
2022-02-21;20;BG;227.92
2022-02-21;21;HI;237.0
2022-02-21;22;HI;227.34
2022-02-21;23;RE;218.5
2022-02-21;24;RE;189.0
2022-02-22;1;TER;176.59
2022-02-22;2;RE;169.72
2022-02-22;3;RE;165.3
2022-02-22;4;TER;163.06
2022-02-22;5;TCC;158.0
2022-02-22;6;TER;164.39
2022-02-22;7;TCC;192.0
2022-02-22;8;RE;203.0
2022-02-22;9;BG;211.59
2022-02-22;10;BG;200.0
2022-02-22;11;TCC;191.63
2022-02-22;12;RE;174.38
2022-02-22;13;TCC;171.33
2022-02-22;14;TCC;160.0
2022-02-22;15;RE;144.82
2022-02-22;16;RE;140.0
2022-02-22;17;RE;141.5
2022-02-22;18;TCC;160.0
2022-02-22;19;HI;203.81
2022-02-22;20;HI;215.0
2022-02-22;20;RE;215.0
2022-02-22;21;BG;221.7
2022-02-22;22;HI;211.8
2022-02-22;23;HI;197.72
2022-02-22;24;TER;176.4
2022-02-23;1;TER;178.55
2022-02-23;2;TER;172.87
2022-02-23;3;TER;167.5
2022-02-23;4;TER;163.59
2022-02-23;5;TER;163.07
2022-02-23;6;TER;169.55
2022-02-23;7;HI;201.58
2022-02-23;8;HI;211.93
2022-02-23;9;HI;216.82
2022-02-23;10;BG;214.72
2022-02-23;11;HI;205.51
2022-02-23;12;TCC;194.86
2022-02-23;13;TCC;183.9
2022-02-23;14;RE;177.89
2022-02-23;15;TCC;167.38
2022-02-23;16;TCC;170.0
2022-02-23;17;HI;180.0
2022-02-23;17;RE;180.0
2022-02-23;18;TCC;205.72
2022-02-23;19;BG;230.0
2022-02-23;20;RE;236.86
2022-02-23;21;BG;244.08
2022-02-23;22;HI;223.11
2022-02-23;23;BG;213.21
2022-02-23;24;BG;207.99
2022-02-24;1;HI;210.61
2022-02-24;2;BG;208.12
2022-02-24;3;TCC;200.39
2022-02-24;4;RE;197.75
2022-02-24;5;TCC;201.2
2022-02-24;6;HI;204.73
2022-02-24;7;BG;211.79
2022-02-24;8;TCC;218.75
2022-02-24;9;RE;234.49
2022-02-24;10;HI;220.09
2022-02-24;11;TCC;213.91
2022-02-24;12;RE;212.01
2022-02-24;13;TCC;210.67
2022-02-24;14;BG;208.12
2022-02-24;15;BG;210.0
2022-02-24;15;HI;210.0
2022-02-24;16;BG;195.0
2022-02-24;17;RE;178.3
2022-02-24;18;RE;190.1
2022-02-24;19;TCC;203.79
2022-02-24;20;BG;220.36
2022-02-24;21;HI;215.74
2022-02-24;22;HI;210.4
2022-02-24;23;TCC;194.43
2022-02-24;24;TER;163.71
2022-02-25;1;HI;230.0
2022-02-25;2;HI;193.16
2022-02-25;3;TER;179.7
2022-02-25;4;RE;159.99
2022-02-25;5;RE;153.32
2022-02-25;6;TER;170.0
2022-02-25;7;RE;203.75
2022-02-25;8;BG;267.18
2022-02-25;9;HI;271.46
2022-02-25;10;HI;270.59
2022-02-25;11;BG;264.02
2022-02-25;12;HI;246.14
2022-02-25;13;HI;252.21
2022-02-25;14;HI;240.3
2022-02-25;14;RE;240.3
2022-02-25;15;HI;237.5
2022-02-25;16;RE;232.28
2022-02-25;17;HI;240.0
2022-02-25;17;RE;240.0
2022-02-25;18;BG;260.68
2022-02-25;19;HI;277.71
2022-02-25;20;RE;300.0
2022-02-25;21;HI;292.32
2022-02-25;22;BG;278.29
2022-02-25;23;HI;273.56
2022-02-25;24;HI;268.99
2022-02-26;1;HI;285.41
2022-02-26;2;BG;265.0
2022-02-26;3;HI;259.73
2022-02-26;4;RE;246.0
2022-02-26;5;TCC;237.14
2022-02-26;6;TCC;237.17
2022-02-26;7;HI;249.98
2022-02-26;8;HI;263.46
2022-02-26;9;HI;274.5
2022-02-26;10;HI;267.37
2022-02-26;11;HI;247.49
2022-02-26;12;TCC;246.0
2022-02-26;13;BG;243.48
2022-02-26;14;TCC;240.28
2022-02-26;15;TCC;239.9
2022-02-26;16;TCC;239.5
2022-02-26;17;TCC;239.6
2022-02-26;18;TCC;259.9
2022-02-26;19;HI;299.0
2022-02-26;20;BG;300.7
2022-02-26;20;HI;300.7
2022-02-26;20;RE;300.7
2022-02-26;21;HI;297.01
2022-02-26;22;BG;300.0
2022-02-26;22;HI;300.0
2022-02-26;22;RE;300.0
2022-02-26;23;HI;266.77
2022-02-26;24;HI;261.3
2022-02-27;1;HI;256.07
2022-02-27;2;HI;249.11
2022-02-27;3;RE;225.0
2022-02-27;4;RE;220.5
2022-02-27;5;RE;225.0
2022-02-27;6;RE;231.29
2022-02-27;7;HI;250.85
2022-02-27;8;HI;255.2
2022-02-27;9;HI;252.59
2022-02-27;10;HI;254.33
2022-02-27;11;HI;253.46
2022-02-27;12;TCC;247.38
2022-02-27;13;RE;235.01
2022-02-27;14;TCC;247.28
2022-02-27;15;TCC;247.08
2022-02-27;16;HI;209.14
2022-02-27;17;HI;209.14
2022-02-27;18;RE;229.9
2022-02-27;19;HI;275.76
2022-02-27;20;BG;300.0
2022-02-27;20;HI;300.0
2022-02-27;20;RE;300.0
2022-02-27;21;HI;350.0
2022-02-27;21;TCC;350.0
2022-02-27;22;HI;350.0
2022-02-27;22;TCC;350.0
2022-02-27;23;HI;310.01
2022-02-27;24;RE;280.0
2022-02-28;1;BG;295.0
2022-02-28;2;HI;286.83
2022-02-28;3;HI;282.49
2022-02-28;3;TCC;282.49
2022-02-28;4;HI;282.16
2022-02-28;5;HI;277.73
2022-02-28;6;HI;281.05
2022-02-28;7;HI;286.54
2022-02-28;8;HI;322.9
2022-02-28;9;HI;308.9
2022-02-28;10;HI;284.05
2022-02-28;11;TCC;258.45
2022-02-28;12;TCC;221.3
2022-02-28;13;RE;224.0
2022-02-28;14;TCC;221.88
2022-02-28;15;HI;220.0
2022-02-28;16;RE;218.97
2022-02-28;17;TCC;253.79
2022-02-28;18;RE;280.56
2022-02-28;19;BG;300.0
2022-02-28;19;RE;300.0
2022-02-28;20;HI;318.73
2022-02-28;21;HI;346.0
2022-02-28;22;HI;324.09
2022-02-28;23;HI;291.18
2022-02-28;24;HI;280.0
2022-02-28;24;RE;280.0
2022-03-01;1;HI;268.9
2022-03-01;2;HI;258.46
2022-03-01;3;TCC;241.01
2022-03-01;4;TCC;224.0
2022-03-01;5;RE;221.0
2022-03-01;6;RE;231.31
2022-03-01;7;HI;268.04
2022-03-01;8;BG;299.02
2022-03-01;9;HI;301.4
2022-03-01;10;HI;294.6
2022-03-01;11;HI;265.02
2022-03-01;12;RE;230.0
2022-03-01;13;RE;225.8
2022-03-01;14;TCC;221.5
2022-03-01;15;TCC;221.99
2022-03-01;16;TCC;220.98
2022-03-01;17;TCC;221.99
2022-03-01;18;HI;258.46
2022-03-01;19;HI;282.49
2022-03-01;20;BG;314.01
2022-03-01;21;HI;315.87
2022-03-01;22;HI;294.01
2022-03-01;23;HI;267.16
2022-03-01;24;HI;260.79
2022-03-02;1;TCC;251.04
2022-03-02;2;TCC;248.43
2022-03-02;3;TCC;242.06
2022-03-02;4;TCC;233.14
2022-03-02;5;TCC;233.62
2022-03-02;6;TCC;250.0
2022-03-02;7;HI;267.32
2022-03-02;8;BG;295.0
2022-03-02;8;HI;295.0
2022-03-02;9;HI;305.0
2022-03-02;10;HI;294.27
2022-03-02;11;HI;268.3
2022-03-02;12;TCC;256.41
2022-03-02;13;TCC;246.25
2022-03-02;14;RE;225.9
2022-03-02;15;TCC;208.32
2022-03-02;16;TCC;204.15
2022-03-02;17;TCC;206.64
2022-03-02;18;RE;225.0
2022-03-02;19;HI;258.62
2022-03-02;20;HI;284.24
2022-03-02;21;HI;297.0
2022-03-02;21;RE;297.0
2022-03-02;22;HI;279.99
2022-03-02;23;HI;265.78
2022-03-02;24;BG;250.25
2022-03-02;24;TCC;250.25
2022-03-03;1;HI;331.16
2022-03-03;2;TCC;322.53
2022-03-03;3;HI;316.0
2022-03-03;4;HI;307.01
2022-03-03;5;HI;307.3
2022-03-03;6;HI;332.27
2022-03-03;7;HI;369.69
2022-03-03;8;MIP;395.01
2022-03-03;9;HI;400.0
2022-03-03;9;TER;400.0
2022-03-03;10;HI;363.17
2022-03-03;11;HI;359.15
2022-03-03;12;HI;356.98
2022-03-03;13;HI;353.5
2022-03-03;14;HI;349.15
2022-03-03;15;TCC;324.09
2022-03-03;16;RE;319.58
2022-03-03;17;TCC;336.53
2022-03-03;18;HI;345.0
2022-03-03;19;HI;350.0
2022-03-03;20;HI;358.05
2022-03-03;21;HI;360.46
2022-03-03;22;HI;350.0
2022-03-03;23;BG;329.92
2022-03-03;24;HI;260.0
2022-03-04;1;HI;350.0
2022-03-04;2;HI;270.14
2022-03-04;3;HI;269.5
2022-03-04;4;HI;267.39
2022-03-04;5;HI;264.61
2022-03-04;6;HI;266.75
2022-03-04;7;HI;269.6
2022-03-04;8;HI;372.76
2022-03-04;9;HI;381.81
2022-03-04;10;BG;375.0
2022-03-04;10;HI;375.0
2022-03-04;10;RE;375.0
2022-03-04;11;TCC;371.33
2022-03-04;12;RE;330.08
2022-03-04;13;HI;343.71
2022-03-04;14;RE;309.97
2022-03-04;15;RE;316.3
2022-03-04;16;RE;331.91
2022-03-04;17;HI;355.77
2022-03-04;18;BG;380.94
2022-03-04;19;BG;392.91
2022-03-04;20;HI;410.0
2022-03-04;21;RE;400.08
2022-03-04;21;TCC;400.08
2022-03-04;22;BG;390.2
2022-03-04;23;BG;384.6
2022-03-04;24;TCC;371.33
2022-03-05;1;HI;376.5
2022-03-05;2;HI;360.0
2022-03-05;2;RE;360.0
2022-03-05;3;HI;350.0
2022-03-05;4;RE;330.0
2022-03-05;5;RE;338.85
2022-03-05;6;HI;347.04
2022-03-05;7;HI;369.0
2022-03-05;8;HI;378.1
2022-03-05;9;TCC;370.53
2022-03-05;10;TCC;370.0
2022-03-05;11;TCC;365.04
2022-03-05;12;HI;362.11
2022-03-05;13;HI;360.0
2022-03-05;14;TCC;365.04
2022-03-05;15;HI;362.11
2022-03-05;16;TCC;311.0
2022-03-05;17;RE;343.5
2022-03-05;18;RE;385.63
2022-03-05;19;BG;405.78
2022-03-05;20;HI;409.3
2022-03-05;21;BG;400.0
2022-03-05;21;RE;400.0
2022-03-05;22;BG;390.51
2022-03-05;23;HI;382.11
2022-03-05;24;TCC;365.04
2022-03-06;1;HI;390.61
2022-03-06;2;HI;353.0
2022-03-06;3;RE;345.16
2022-03-06;4;RE;334.21
2022-03-06;5;RE;339.44
2022-03-06;6;RE;342.09
2022-03-06;7;HI;350.13
2022-03-06;8;RE;365.86
2022-03-06;9;HI;353.0
2022-03-06;10;BG;390.36
2022-03-06;11;HI;351.07
2022-03-06;12;RE;346.25
2022-03-06;13;HI;350.25
2022-03-06;14;RE;338.54
2022-03-06;15;HI;350.0
2022-03-06;16;RE;338.54
2022-03-06;17;RE;339.61
2022-03-06;18;RE;385.16
2022-03-06;19;HI;435.08
2022-03-06;20;HI;454.28
2022-03-06;21;HI;470.01
2022-03-06;22;HI;470.01
2022-03-06;23;HI;454.09
2022-03-06;24;BG;450.0
2022-03-06;24;HI;450.0
2022-03-06;24;TCC;450.0
2022-03-06;24;TER;450.0
2022-03-07;1;HI;441.85
2022-03-07;2;TCC;426.46
2022-03-07;3;BG;416.67
2022-03-07;4;TCC;400.0
2022-03-07;5;TCC;400.0
2022-03-07;6;TCC;426.46
2022-03-07;7;HI;465.77
2022-03-07;8;BG;500.0
2022-03-07;8;RE;500.0
2022-03-07;8;TCC;500.0
2022-03-07;9;BG;500.0
2022-03-07;9;RE;500.0
2022-03-07;9;TCC;500.0
2022-03-07;10;HI;483.0
2022-03-07;11;HI;451.0
2022-03-07;12;HI;450.05
2022-03-07;13;HI;450.0
2022-03-07;13;TER;450.0
2022-03-07;14;HI;447.48
2022-03-07;15;TCC;426.46
2022-03-07;16;TCC;382.72
2022-03-07;17;RE;400.0
2022-03-07;18;BG;450.0
2022-03-07;18;HI;450.0
2022-03-07;18;TER;450.0
2022-03-07;19;HI;472.5
2022-03-07;20;BG;500.0
2022-03-07;20;RE;500.0
2022-03-07;20;TCC;500.0
2022-03-07;21;HI;475.0
2022-03-07;22;HI;450.0
2022-03-07;22;TER;450.0
2022-03-07;23;TCC;426.46
2022-03-07;24;TCC;379.02
2022-03-08;1;TCC;450.95
2022-03-08;2;TCC;449.5
2022-03-08;3;TCC;449.5
2022-03-08;4;TCC;424.88
2022-03-08;5;TCC;429.89
2022-03-08;6;TCC;449.6
2022-03-08;7;HI;550.0
2022-03-08;8;BG;600.0
2022-03-08;8;HI;600.0
2022-03-08;8;RE;600.0
2022-03-08;9;RE;645.0
2022-03-08;10;HI;601.0
2022-03-08;11;HI;582.0
2022-03-08;12;HI;548.09
2022-03-08;13;RE;515.4
2022-03-08;14;HI;460.0
2022-03-08;15;TCC;449.9
2022-03-08;16;TCC;449.6
2022-03-08;17;RE;514.31
2022-03-08;18;HI;603.08
2022-03-08;19;HI;651.0
2022-03-08;20;BG;700.0
2022-03-08;21;HI;654.91
2022-03-08;22;HI;651.0
2022-03-08;23;BG;650.0
2022-03-08;23;RE;650.0
2022-03-08;24;HI;600.0
2022-03-08;24;RE;600.0
2022-03-09;1;HI;510.26
2022-03-09;2;HI;450.01
2022-03-09;2;TER;450.01
2022-03-09;3;TCC;425.0
2022-03-09;4;TCC;420.03
2022-03-09;5;TCC;420.03
2022-03-09;6;TCC;440.0
2022-03-09;7;HI;523.76
2022-03-09;8;HI;579.45
2022-03-09;9;HI;554.76
2022-03-09;10;RE;504.54
2022-03-09;11;TCC;439.6
2022-03-09;12;TCC;398.12
2022-03-09;13;RE;359.71
2022-03-09;14;HI;356.74
2022-03-09;15;RE;368.98
2022-03-09;16;TCC;393.13
2022-03-09;17;RE;425.09
2022-03-09;18;HI;518.42
2022-03-09;19;HI;549.73
2022-03-09;20;HI;605.0
2022-03-09;21;HI;560.0
2022-03-09;22;HI;549.73
2022-03-09;23;HI;523.76
2022-03-09;24;TCC;475.44
2022-03-10;1;TCC;378.0
2022-03-10;2;HI;320.93
2022-03-10;3;HI;321.59
2022-03-10;4;TCC;319.9
2022-03-10;5;TCC;319.9
2022-03-10;6;TCC;335.01
2022-03-10;7;HI;414.66
